"hgnc_symbol","BF_in_ptv","BF_in_misb","BF_in_misa","BF_cc_ptv","BF_cc_misb","BF_cc_misa","BF_dn_ptv","BF_dn_misb","BF_dn_misa"
"FASTKD1",1,1,1,1,1,1,1,1,1
"FASTKD2",0.710414949840165,1,1,0.798920761733073,1,1,1,1,1
"FAT2",0.0246748417052384,1,1,1.54117820130398,1,1,1,1,1
"FAT3",0.0542226819789973,0.181102454766017,0.216567917942274,1.45964579385524,1,0.927587515010073,1,1,1
"FAT4",0.0232160220863978,1,1,0.346584911950034,1,1,1,1,1
"FBLN1",0.468334547505598,1,0.336736315514827,1.49748583422927,1,1.04536005834182,1,1,1
"FBLN2",0.330687630475774,1,1,1.496115206106,1,1,1,1,1
"FBLN5",0.702594687289984,1,0.801483021176634,0.557200798972498,1,1.01584242570948,1,1,1
"FBN1",1,0.402319284045079,0.131507482829111,1,0.487971267688554,0.822043531800867,1,1,13.2341770600404
"FBN2",0.136182250347067,1,0.259115705423166,1.75460974391547,1,1.07659657003328,1,1,1
"FBN3",0.13093387953986,1,0.328891164354245,0.346710242822907,1,0.973170477637572,1,1,1
"FBP1",0.789844906236174,1,0.683118119242915,0.698058603911283,1,0.974517380510397,1,1,1
"FBRS",1,0.00117686307611615,0.36009910901773,1,1,0.946054534576529,1,54.2998985756818,6.28392571899399
"FBXL12",0.84211011142042,1,0.838273227805268,1,1,1.08399442793987,1,1,1
"FBXL13",0.809334060838461,1,1,0.922340822719271,1,1,1,1,1
"FBXL19",0.323027155901884,0.146821609083864,0.743515421993377,1,1.48230725170325,1.05587058518817,1,5.33545822545631,1
"FBXL3",1,2.02330881950251,0.696053340325782,1,0.844583362016638,1.01852853073133,1,167.915268648063,1
"FBXL4",0.57038835672857,1,1,1.26594145265336,1,1,1,1,1
"FBXL6",0.964757526740785,0.683199415952036,0.612625896631053,0.952930255785986,1,1,1,1,1
"FBXL7",1.01335744234181,0.256502623982524,0.405341052025044,1,0.954611851496748,1.01675429899847,1,1,1
"FBXO11",1,0.404623829558289,0.548763245572176,1,2.06684635356675,1.07492453336643,1,94.4624948240138,1
"FBXO28",1,1,0.730967418037578,1.6589591866514,1,0.978156125372569,1,1,1.08871949016833
"FBXO33",0.617106276733836,0.701019385967473,0.630054701155528,1,1,1.05720535496279,1,1,1
"FBXO38",0.344775483199362,0.348530186848452,0.234788723638556,1,1.12108621439894,1.04301277555609,2.64196270282906,1,11.4779201714055
"FBXO46",1,0.550400898911916,0.436079753485343,1,1,1.11707634647774,1,1,1
"FBXO7",0.678296474798633,1,1,1.07915502029708,1,1,1,1,1
"FBXW11",0.626056942007018,0.380041525482853,0.72536823230295,1,2.44331685340421,0.977208574760489,1,1,1
"FBXW4",0.487618350856405,1,0.662452950646419,0.680907324965948,1,0.927713686403391,1,1,1
"FBXW7",1,0.488511118670155,0.760258158070397,1,1.13623718305957,1.04408992322668,1,1,1
"FCGR2A",1,1,1,1,0.846770366758188,1.05007247605284,1,1,1
"FCGR2B",1,1,0.913609018170436,3.13791052506898,0.846845593400355,1.14731923495233,1,1,6.07868840895593
"FCGR3B",1,1,1,1,1,1,1,1,1
"FCHO1",0.447786030589537,1,0.486867476412045,0.426133386262719,1,0.947242034664356,1,1,1
"FCHSD2",0.717509622717444,1,0.760334768271294,0.395925421548291,1,1.00704354408116,1,1,1
"FCSK",1,1,1,0.976905293896701,1,1,2.6935769316087,1,1
"FDX1",1,1,0.903780126009434,1,1.34410158823063,1.01528472476961,1,1,1
"FDX2",1,1,0.872688651319363,1,1,0.986465762627331,1,1,1
"FDXR",0.491653161977167,1,0.729803442803242,1,1,1.00698310670095,1,1,1
"FER",0.152040813978937,1,1,1,1,1,1,1,1
"FERMT1",0.842913014501184,1,0.777609761153762,0.868750993350553,1,0.979680722737108,1,1,1
"FEZF1",1,1,1,1,1,1,1,1,1
"FGD4",0.1775341135438,1,0.703570198619587,0.461468476810573,1,1.04020590436176,2.46457948414704,1,1
"FGF1",1,1,1,1,1,1,1,1,1
"FGF10",1,0.387674226842973,0.888284497761041,1,1.15059305456346,1.03698329513296,1,1,1
"FGF12",0.967258552508551,1.44792332312204,1.08247240410192,1,0.979823826391661,1.02016809226859,1,1,1
"FGF14",1,0.96614926850937,1.00020778986482,1,1,0.972919067371916,1,1,1
"FGF17",1,0.378506756145219,0.888603176472626,1,3.32917158050197,1.02422630454272,1,1,1
"FGF18",1,0.0451285421823968,0.682608322167847,1,1.31042187852278,0.911460533352089,1,1,1
"FGF19",1,1,0.819022916305572,1,1,1.1074006940106,1,1,1.15437630919483
"FGF20",0.536794467048545,0.943920051284275,0.858331102539763,1,1,1,1,1,1
"FGF22",1,1,1,1,1,1,1,1,1
"FGF23",1,1,1.02801965320599,1,1,1.01371384922504,1,1,1
"FGF3",1,1,0.887843401045294,1,1,0.977803955945766,1,1,1
"FGF4",0.985219612510328,0.949736495196879,0.62844616645804,1,1.33936034491152,1.03342949530605,1,1,1
"FGF5",1,1,1,1,1,1,1,1,1
"FGF6",1,1,1,1,1,0.952749699649948,1,1,1
"FGF7",1,0.391970206087681,0.959557380310662,1,1.15180890208301,1.10540529865596,1,1,1
"FGF8",0.767979745755827,0.389968465244233,0.653183921959282,1.53963817038065,1.33922814832884,1.00390267124896,1,1,1.12518819872281
"FGF9",1,1,0.79866963649113,1,1.55703667502353,1.01601009599187,1,1,1
"FGFR1",0.477125186226942,0.113529210252679,0.503499519785936,1.51040736981673,3.78496947355888,0.959892407049388,1,1,1
"FGFR2",0.63630828951897,0.324646863264098,0.554540453756551,1,1.52739910807097,1.14358643064113,1,1,1
"FGFR3",0.531730463149299,0.482420705760173,0.676210723994848,0.7081818027151,2.39177544293774,0.959428767150683,1,1,1
"FGFRL1",0.729226572984495,1,1,1,1,1,1,1,1
"FGR",1,0.316418507579726,0.776533820386181,1,0.8383540301283,1.09188849397383,1,1,1
"FH",0.858150081954512,1,0.781126306352611,1,1,0.96243345295894,1,1,1
"FHIP1B",0.429611108352306,1,0.296711853087953,1,1,1.46215111280906,1,1,1
"FHIT",1,1,1,1,1,1,1,1,1
"FHL2",1,1,0.86754159828409,1,1,0.999768966796275,1,1,1
"FHL5",1,1,1,1,1,1,1,1,1
"FHOD3",0.0973907234687426,0.171499105241529,1,0.54479908433527,1,1,2.21567080626003,1,1
"FIBP",0.995011837267449,1,0.546390863364881,1,1,1.08888147570504,1,1,1
"FIG4",1,1,0.414358295242111,1,1,1.20575573452234,1,1,1
"FILIP1",0.306760339045031,1,1,0.349076430755182,1,1,1,1,1
"FIS1",1,1,1.00762028573662,1,1,0.987407558507189,1,1,1
"FITM2",1,1,0.856888842837611,1,1,0.999960993553487,1,1,1
"FIZ1",1,1,1,1,1,1,1,1,1
"FKBP10",0.655540232957094,1,0.613736698428407,0.710921941256504,1,1.00607698113146,1,1,1
"FKBP14",1,1,1,1,1,1,1,1,1
"FKBP15",0.393283224962532,0.52601467582648,1,0.59385979962731,1,1,1.41604579506027,1,1
"FKBP1A",0.769641322806001,0.53258646155267,0.986461151737037,1,1,1.03267618954187,1,1,1
"FKBP6",0.984856666050497,0.493096542873619,0.80472367538247,1.07281926735987,1,0.984395790870388,1,1,1
"FKBP8",1,1,0.894891718120378,0.58872653347653,1,0.979372251094623,1,1,1
"FKRP",1,1,0.344357689207873,1,1,0.968459399989524,1,1,1
"FKTN",0.705867368959916,1,1,1.2132420194937,1,1,1,1,1
"FLAD1",0.633924753972915,1,0.839488387028037,1.05142999275998,1,1.00843460541441,1,1,1
"FLCN",0.444121889207885,1,0.697048077570612,1,1,0.933020939895619,3.68088098656895,1,1
"FLI1",1,0.93803622854175,0.584723352188641,1,0.606558520164006,0.948499249238023,1,1,1
"FLII",0.468764215237804,1,0.430419761659016,1.20831448317864,1,0.984788848852418,1,1,1.36298380136265
"FLNB",0.17804588016121,0.800001971157248,0.307460171990694,0.163975680076764,0.666356199457102,0.877040999333302,1,1,1
"FLNC",0.12014001537694,0.127024502446202,0.0482662068727841,1.6761753427538,0.845556469960462,1.206634812174,1,1,1
"FLRT1",0.456583524909825,1,0.680606873831056,1,1,1.07938193657111,1,1,1
"FLRT3",0.855237652381671,1,0.521626784066864,1,1,0.944007185004746,1,1,1
"FLT1",0.4568483320615,1,0.646435141020489,1.36872261811905,1,1.40008349413911,1,1,1
"FLVCR1",0.384516585601818,0.237217098106405,0.741720533484438,1.09003144113064,1,0.980210038444953,1,1,1
"FMC1",1,1,0.901524012355587,1,1,1.05247003122985,1,1,1
"FMC1-LUC7L2",1,1,1,1,1,1,1,1,1
"FMN1",0.915724900658925,1,1,0.787883824168722,1,1,1,1,1
"FMO3",1,1,1,1,1,1,1,1,1
"FN1",0.0456452453267766,1,0.174995056310673,0.319787575589133,1,0.950701999638871,1,1,1
"FNBP1",0.446691239693648,1,0.755816194633282,1,1,1,3.40094633366953,1,1
"FNDC5",0.922949051145985,1,0.843093863792222,0.837525615538749,1,0.988012202816504,1,1,1
"FNDC7",0.778887472819553,1,1,1,1,1,1,1,1
"FOCAD",0.401053187610688,1,1,0.939433236837396,1,1,1,1,1
"FOLR1",1.03917832304641,1,0.824992742030285,1.09903613518358,1,1.10952953040781,1,1,1
"FOXH1",0.975996350899068,1,1,1,1,1,1,1,1
"FOXI1",1,1,1,1,1,1,1,1,1
"FOXJ1",0.633625214531694,1,0.733316438036495,1,1,1.00831356731798,1,1,1
"FOXK2",0.00866627541974813,0.0488253360127192,0.57292166618197,1,3.77750484851042,0.953579108791437,1,1,1
"FOXL1",1,1,1,1,1,1,1,1,1
"FOXN1",0.6454095500378,0.62148458349017,0.869348736558605,0.633204999600144,0.61078189196201,1.00752717372559,1,1,1
"FOXN3",0.426195537227749,1,1.02573538044179,0.648384587767218,1,1.06644251737729,1,1,1
"FOXN4",0.82373957411648,1,1,1,1,1,1,1,1
"FOXP1",0.316457858561832,0.959495484127269,0.757030304078134,0.517383400367674,1.79885088385593,0.965091276643259,54695925120754327552,121.591441356366,1
"FOXP2",0.223488974005064,1,0.788000514276745,1.43806996183216,0.716284379057952,1.15706238471369,3.16242625457215,7.82064229781725,1
"FOXP4",0.423529271763027,0.253865870853803,0.672139258866807,0.271081523406947,1.51220334227412,0.996160341979949,1,1,1
"FOXRED1",1,1,1,1,1,1,1,1,1
"FRAS1",0.154751121945321,1,1,0.810374070687352,1,1,1,1,1
"FREM2",0.102171788692179,1,1,1.48887953694245,1,1,1,1,1
"FRG1",1,1,0.937480694636698,1,1,0.981702478642504,1,1,1
"FRMD4A",0.483634916376115,0.0175718872678154,0.263376266441791,1.42940041387589,1.4707934861248,1.12750635354735,1,1,1
"FRMD4B",0.415142611238863,1,1,0.527843866030034,1,1,1,1,1
"FRMD5",0.611553832672796,0.0237591845408913,0.829438827933894,1,0.598334809398544,1.0501197470156,1,131.888585298431,1
"FRMPD2",1,0.39310602120005,0.625309951143116,1,1,1,1,1,1
"FRRS1L",1.00695142176273,1,1,1,1,1,1,1,1
"FRS3",0.608392348689517,1,0.770903873219293,0.67443651244589,1,1,1,1,1
"FSCN2",1,1,1,1,1,1,1,1,1
"FSHB",0.996798415196523,1,0.941656152863008,1,1,1,1,1,1
"FSHR",1,1,1,1,1,1,1,1,1
"FST",1,0.683980769421206,0.781795426198206,1,0.844750109624167,1.00402317986084,1,169.245137320101,1
"FTH1",1,1,1,1,1.3466247042809,1,1,1,1
"FTL",1,1,0.836516822960909,1,1,1.05132104619732,1,1,1
"FTO",0.890140106543742,1,0.850548486198269,1,1,1,1,1,1
"FUCA1",0.877189269616375,1,0.591848177642131,0.923760034904623,1,1.0717648994498,1,1,3.96089662087354
"FUS",0.582560407893474,0.130325723708885,0.724092178108642,2.82230534950093,0.604765045137528,1.03441923599166,1,1,1
"FUT1",1,1,0.746411101857662,1,1,1.04189286680732,1,1,1
"FUT8",0.464239295150124,0.997792875007785,0.744056032608759,0.663576621420332,1,1.04344800379748,1,1,1
"FUZ",1.00374453123475,1,1,1,1,1,1,1,1
"FXN",1,1,0.891371914847805,1,1,0.95784952401988,1,1,1
"FXR1",1,0.349636634446948,0.819018865724252,1,0.958861455260656,1.06471580579832,1,1,1
"FXYD2",1,1,1,1,1,1,1,1,1
"FXYD5",1,1,1,1,1,1,5.63117222688751,1,1
"FYCO1",0.483645653795106,1,1,0.829874239593206,1,1,3.05903826308369,1,1
"FYN",1,0.303669798264413,0.647139474970768,1.55906134099918,0.606079740758163,1.03578594616367,1,1,1
"FZD3",0.758452176718785,1,1.05126107722282,1,1,0.99543727524087,1,1,1
"FZD4",1,1,0.585282703675877,1.14676969672488,1,1.06038260618436,1,1,1
"FZD5",1,1,1,1,1,1,1,1,1
"FZD6",0.929697682867801,1,0.742887047879893,1.24142806692176,1,0.906860746714873,1,1,1
"FZR1",0.832360008018325,0.0718239464793725,0.640680423466164,1,0.83562769964347,1.04164894019876,1,111.862318646025,1
"G2E3",0.28756691150145,1,0.84569331807119,0.56153880952672,1,1.00988819636606,1,1,1
"G6PC1",0.895778280366453,1,0.946891701034594,0.964825363507976,1,1,1,1,1
"G6PC3",0.994123471245232,1,0.700359217763526,0.868471445549234,1,1.07511494836372,1,1,1
"GAA",0.801024730476008,1,1,1.00035701590321,1,1,1,1,1
"GAB1",0.532968368319985,1,0.414147184588668,0.631002763127591,1,1.00545843253034,1,1,1
"GABARAP",0.879312310753068,0.711307273608154,0.95343651224991,1,1.15216139694966,1,1,1,1
"GABARAPL1",1,1,0.916322490354991,1,1,1.03294892687982,1,1,1
"GABARAPL2",1,0.715937729663934,0.921823754915601,1,1,1.06870746072567,1,1,1
"GABBR1",0.351629299974686,0.445231120688508,0.47319056812873,1,1.11909613688581,0.999576902036181,1,1,2.07367247742177
"GABBR2",0.599301164932352,0.198290095717112,0.484163661878625,1,0.601805319535831,0.956097710520313,1,1283.45607838429,67.7861362424147
"GABRA1",1,0.697471920705578,0.675540172064578,2.82610338036234,1.52991943995899,1.14469874062785,1,90313.6731967016,1.09165774797501
"GABRA2",0.725922324882206,0.781082132270167,0.819008811915385,1,1.13105668998659,0.96497833321375,1,9.81696429322184,1
"GABRA5",1,0.408830421759637,0.796487520150125,1,0.717912364855471,0.98121063741233,1,1,1
"GABRA6",1,1,1,1,1,1,1,1,1
"GABRB1",0.486189715824631,0.067249809904976,0.865720147643847,1.073090556075,1.31794507047807,1,4.3052306057336,8.51411336182979,1.00326070006904
"GABRB2",1,0.652330995805064,0.730080351932666,2.72404368569273,1.12582165656186,0.948442325374016,1,8.51411336182979,1.00326070006904
"GABRB3",1,0.205387627066838,0.594198862357718,1.59724058380448,0.701548760468206,1.18851622159226,4.19541348533799,8.43877078685883,4.09431709963996
"GABRD",0.838789776802161,0.855024101315513,0.774227712705944,0.603547511929511,1,0.896898727701579,1,1,1
"GABRG2",0.60602563534156,1.0101678494025,0.963615275909335,1,0.607037677786947,0.962780086489521,3.47746476261191,8.74543385414895,1.02572487221573
"GABRP",1,1,1,1,1,1,1,1,1
"GABRR1",1,1,0.8174266939751,1,1,0.972589216626941,1,1,1
"GABRR2",0.54505109465308,1,1,0.913940775372573,1,1,1,1,1
"GAD1",0.615798852315855,0.971427860982013,0.387162940913389,1.09599028496318,1,1.11995628756691,1,1,1
"GADL1",1,1,1,1,1,1,1,1,1
"GAK",0.28462488947996,0.546888179321257,1,1,1,1,1,3.34753008197792,1
"GAL",1,1,1,1,1,1,1,1,1
"GALC",1.04306321508817,1,1,1.42127618953376,1,1,1,1,1
"GALE",1,1,1,1,1,1,1,1,1
"GALK1",1.00103265165878,1,1,1.03960132299347,1,1,1,1,1
"GALNS",0.926160480745598,1,1,0.888372514583219,1,1,1,1,1
"GALNT1",0.799188556701002,1.01751104019652,0.959722157748917,1.41318889204003,1,1.12711054788088,1,1,1
"GALNT12",0.826596676340423,0.169773989268781,0.801670799078169,1.13235841977414,1,1,1,1,1
"GALNT13",1,1,0.621568910360735,1,1,0.963011244865352,1,1,1
"GALNT17",1,0.924570590745917,0.548895466854262,1.52072289774298,1,1.02766827999231,1,1,1
"GALNT2",0.962865144319342,1,0.754150392995525,0.481662115219185,1,1.21922145624287,2.37296790829946,1,3.18004348245592
"GALNT3",0.865492542022527,1,1,0.72139465113335,1,1,1,1,1
"GALNTL5",1,1,1,1,1,1,1,1,1
"GALNTL6",1.11952894684823,1,0.716353134726163,1.37598861562298,1,1.18936189073312,1,1,1
"GALT",0.886900225059661,0.497141478741535,0.820449480304176,1,1.11539150445954,1.08373422911799,1,1,1
"GAMT",1,1,1,1,1,1,1,1,1
"GAN",0.489216802660896,1,1,0.49856251921051,1,1,1,1,1
"GARIN6",1,1,1,1,1,1,1,1,1
"GARS1",0.375052324684083,1,0.50419844523622,1,1,1.07789623941903,1,1,1
"GAS1",1.01654150781598,1,1,1,1,1,1,1,1
"GAS2",0.811785201753258,1,1.00258468768918,1,1,1,1,1,1
"GAS8",1,1,1,1,1,1,1,1,1
"GATA2",1,0.45036995574743,0.600401271826418,1,1.51893515165302,1.00426123037897,5.32150228695526,1,1
"GATA3",1,1.00808585319459,0.662497452899396,1,0.70824882550225,1.03088049472992,1,1,1
"GATA4",0.898782258656283,0.0293097299421041,0.738204153700241,1.51005563336636,3.29062057749526,1.05638083018803,1,6.94067730074504,1
"GATAD1",1.00561469018816,1,0.851071461639953,0.795668374261908,1,1,1,1,1
"GATAD2B",1,0.677620266553896,0.95430790001024,1,1.80133840930574,1.19322979724614,5.37687648829035,1,1
"GATB",0.773430355548126,1,1,0.941634037235763,1,1,1,1,1
"GATC",1,1,0.920405690528036,1,1,1.10413888254366,1,1,1.31062526805745
"GATD3",1,1,1,1,1,1,1,1,1
"GATM",0.653248028778108,1.01751104019652,0.825510672251191,1,1,0.968398448154715,1,1,1
"GBA1",1,1,0.873802618686633,1,2.44404047175856,1.10322147653782,1,1,1
"GBA2",0.918793905369328,1,0.59765522570184,1.38293994758458,1,0.918745734051326,1,1,1
"GBE1",0.815867055307317,1,1,0.929796191915284,1,1,1,1,1
"GBF1",0.250373585053192,1,0.479555566482665,0.483086742436701,1,1.39911786814398,1.25707835440482,1,1.1518387998206
"GBX2",0.917609756786333,1,1,1.50968294196223,1,1,1,1,1
"GCAT",1,1,1,1,1,1,1,1,1
"GCDH",0.688386267920076,1,0.684798168098298,0.765739854222788,1,1.21322161692586,1,1,1
"GCGR",0.744311951596006,1,1,1,1,1,1,1,1
"GCH1",1,0.624077174725382,0.781969660541785,1,1.34041838745447,1.05466732762915,1,1,1
"GCK",0.599799020552393,0.144745747037128,0.861423924594552,0.671853339835863,1.2955927476261,1.13866900955206,1,115.551122110141,1
"GCLC",0.529007380524461,0.353996548354294,0.595183596843534,1,0.839430479734732,0.976915375732386,1,1,1
"GCNT2",1,1,1,1.00642681137672,1,1,1,1,1
"GCSH",1,1,0.906839978403716,1,1,0.972971620838274,1,1,1
"GDAP1",1,1,0.699510491622245,1.00800898168867,1,1.0875688053217,1,1,1
"GDAP2",0.821091156302063,1,1,0.765155737302557,1,1,1,1,1
"GDF3",1,1,1,1,1,1,1,1,1
"GDF5",1,0.152394564365148,0.556297948530361,1,1,1.14607014588315,1,1,1
"GDF6",1,0.581261618124373,0.407228813421929,1,0.704414275067224,1.04064916290204,1,1,1
"GDF9",0.999999999999999,1,1,1,1,1,1,1,1
"GDPD1",0.569980115791296,1,0.773383464229598,0.929976599913596,1,0.96676955440518,1,1,1
"GDPD5",0.520153818064623,1,0.547705882483801,0.873910279744631,1,0.991213411969257,1,1,1
"GEM",1,1,1,1,1,1,1,1,1
"GEMIN7",0.861192360280553,1,0.831459667638289,1,1,0.987680195412108,1,1,1
"GET3",0.401905052308369,0.657075117362692,0.701041260162584,0.659425947100971,1,1.01274088409954,1,1,1.10966659083034
"GET4",0.558301109949562,1,0.846634095749543,1.54713421689783,1,1,1,1,1
"GFAP",0.95995155494567,1,0.604693851785016,0.892556403231877,1,1.01036418261371,1,1,3.63148759642286
"GFER",1,1,0.767398807709177,1,1,0.964804605088305,1,1,1
"GFM1",0.474499919228423,1,1,0.376953805902345,1,1,1,1,1
"GFM2",0.962600660642986,1,1,0.995359360576104,1,1,1,1,1
"GFPT1",0.268069221360671,0.196092136625511,0.595243572700999,0.571898827177884,0.706642753388895,1.14112169370475,1,1,1
"GFRA1",0.538379320166266,1,0.855706354597194,1.50646981045696,1,1.00113496176518,1,1,1
"GFRA2",0.994942270777969,0.629882812541387,0.762481446130767,1,1.13522824886116,1.043526112232,1,1,1
"GFUS",1,1,1,0.979294681928441,1,1,1,1,1
"GGCX",0.887581753410265,1,0.544338532783697,0.979328151836807,1,1.06937803321167,1,1,1
"GGPS1",0.764247096705883,1,0.925359005892669,0.932333258433368,1,1.07780252529884,1,1,1
"GGT1",0.749408408199033,1,1,0.692134938424793,1,1,1,1,1
"GIGYF1",0.832030758578305,1,1,6.87074135761855,1,1,77743088334.514,1,1
"GIGYF2",0.100633718413158,1,0.404929089735773,1,1,0.969902022525627,10.0534145910916,1,1
"GIMAP8",1,1,1,1,1,1,1,1,1
"GINS2",1,1,1,1,1,1,1,1,1
"GIPC1",0.980909628180457,1,1,1,1,1,1,1,1
"GIPC3",1.02637637929727,1,1,0.866618375288385,1,1,1,1,1
"GIT2",0.536446377968908,1,0.367680981423391,1,1,1.20127031816576,1,1,2.2087433573736
"GJA1",1,1,0.977829341360943,0.61027704120456,1,1.04873726692824,1,1,1
"GJA10",1,1,1,1,1,1,1,1,1
"GJA3",1,0.237942488299694,0.815095308004842,1,1.49952508446525,0.964454351871759,1,1,1
"GJA8",1.05746222213254,1,0.879178546295182,1.16046137198265,1,1,1,1,1
"GJB2",1,1,1,1,1,1,1,1,1
"GJB3",1,1,1,1,1,1,1,1,1
"GJB4",1,1,1,1,1,1,1,1,1
"GJB6",1,1,1,1,1,1,1,1,1
"GJC2",1,1,1,1,1,1,1,1,1
"GJC3",1,1,0.803963432861181,1,1,1,1,1,1
"GLB1",0.992709068880169,1,0.831821451092351,1.20261438039855,1,1.0278008063662,1.04498998865734,1,1
"GLCE",1,1,0.787449996996523,0.672455319005179,1,0.948385404926276,1,1,1
"GLDC",1.00051276743702,1,1,0.968813667703122,1,1,1,1,1
"GLE1",0.594313818171033,1,0.762442054739833,0.667663121612111,1,1,1,1,1
"GLG1",0.464585960032578,1,0.477525361996565,0.444858685247419,1,0.997410660819554,1,1,1
"GLI1",0.796939832475696,1,1,0.840514802230789,1,1,1,1,1
"GLI2",0.345552608088101,1,0.180349099517724,1,1,0.989578993157981,1,1,1
"GLI3",1,0.658812653063942,0.589904841374327,1,1.72972376171728,1.0810642279756,1,1,1
"GLI4",1.01680231284543,1,0.489875711867748,0.946304327227989,1,0.979034169467408,1,1,3.41571925109394
"GLIS1",1,1.08221171754254,1,0.752420860069389,0.712406323100186,1,1,1,1
"GLIS2",0.650494175021771,1,0.722818368724943,1,1,1.0484823884807,1,1,1
"GLIS3",0.786593630246642,1,1,1.08922238304601,1,1,1.34432885958198,1,1
"GLRA1",0.664059815124417,0.239920703268015,0.808304538331998,1.27983664923042,0.974923019912798,0.968630955469285,1,9.03933926772576,1
"GLRB",0.825234316192223,1,1,1.07715448282108,1,1,1,1,1
"GLRX5",1,1,0.72350841719915,1,1,1,1,1,1
"GLTP",0.934326251431605,1,0.885235318171846,0.784332365921455,1,1.00597743598449,1,1,1.24652731158275
"GLUD1",1,0.255984166663288,0.848151120536299,2.15298726463511,0.706852034336476,1.03902042025334,1,7.46923705693141,1
"GLYCTK",1,1,1,1,1,1,1,1,1
"GM2A",1,1,1,1,1,1,1,1,1
"GMDS",0.776050658140143,0.33556182613398,0.644372335140064,1,0.843084113934626,0.974224988940965,1,1,1
"GMEB1",1,1.01124251505204,0.90284699250692,1,1,0.935384105383626,1,1,1
"GMNN",1,1,1,0.880811250773845,1,1,1,1,1
"GMPPA",0.818267581361553,1,0.500818260947611,0.883447022142341,1,1.11633585474162,1,1,1
"GMPPB",0.998786581557777,1,0.386978683540339,0.962469900532491,1,0.940221674603691,1,1,1.01810964561849
"GNA11",1,1.65880957085385,0.728547036732521,1,0.716850215838755,1.02380216245051,1,1,1
"GNA12",1,0.877325794631052,0.680518223590684,1,1,1.03423300619912,1,1,1
"GNA14",1,1,1,1,1,1,1.00303733994889,1,1
"GNAI3",0.719309422613209,0.670060092531478,0.73812134315566,1.42941963596463,0.845751286843735,1.15262320197639,1,1,1
"GNAL",0.767220388844614,1.18353915268459,0.800305134324497,1,1.13578865720511,0.974581638612695,1,1,1
"GNAO1",0.874748492700389,1.05590803629465,0.761364642751897,0.614821726813778,0.711401705774917,0.982742941272988,1,1,1
"GNAQ",1,1.04297613247352,0.887768473002543,1,1.14355060313611,1.04817094635712,1,9.60729793413654,1.11273275204452
"GNAS",1,0.370297094434413,0.630196620429149,1,1.29528501481036,1.0273690252953,1,3.92179495139839,1
"GNAT1",1,0.867474016072635,0.727750631485029,1,1.13780841886085,1.1943761625185,1,1,1
"GNAT2",0.93061260032341,1,0.741843099692168,1.05251425696854,1,1.0307041772673,1,1,1.18563864719865
